,UNITID,INSTNM,IALIAS,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,DUNS,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,DISAURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,INSTCAT,C18BASIC,C18IPUG,C18IPGRD,C18UGPRF,C18ENPRF,C18SZSET,C15BASIC,CCBASIC,CARNEGIE,LANDGRNT,INSTSIZE,F1SYSTYP,F1SYSNAM,F1SYSCOD,CBSA,CBSATYPE,CSA,NECTA,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID,DFRCUSCG,EFBAGE,LINE,LSTUDY,EFAGE01,EFAGE02,EFAGE03,EFAGE04,EFAGE05,EFAGE06,EFAGE07,EFAGE08,EFAGE09
32,101994,Reid State Technical College, ,100 and Hwy 83,Evergreen,AL,36401,1,5,Mr. David J. Rhodes,Interim President,2515781313,630510731,625181912,569200,1,www.rstc.edu/,www.rstc.edu/,www.rstc.edu/,www.rstc.edu/,images.pcmac.org/Uploads/ReidStateTech/ReidStateTech/Divisions/DocumentsCategories/Documents/index_{SIS703AD5AB07EA}.html, , ,www.rstc.edu/,4,2,1,3,1,2,40,1,2,-2,2,2,41,1,A,-2,-2,-2,1,1,1,1,1,4,8,3,0,2,1,1,8,1,40,2,1,1,Alabama Community College System                                                ,101030,-2,-2,-2,-2,1035,Conecuh County,102,-86.964797,31.460265,86,2,1,412,1,60,39,70,110,99,180,130,149,279
33,102030,Bishop State Community College, ,351 North Broad Street,Mobile,AL,36603-5898,1,5,Reginald Sykes,President,2514057000,630507477,20872420,103000,1,www.bishop.edu/,https://www.bishop.edu/admissions/,https://www.bishop.edu/financial-affairs/financial-aid/,https://www.bishop.edu/admissions-records-eforms/certification-of-eligibility-for-in-state-residency-form/,https://www.bishop.edu/calculator/index.htm,https://www.bishop.edu/financial-affairs/financial-aid/veterans/, ,https://www.bishop.edu/student-services/student-disability-services/,4,2,1,3,1,2,40,1,1,-2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,4,8,3,0,2,1,3,8,7,40,2,2,1,Alabama Community College System                                                ,101030,33660,1,380,-2,1097,Mobile County,101,-88.056982,30.693972,85,1,1,412,1,326,429,418,1003,755,1421,744,1432,2176
34,102049,Samford University, ,800 Lakeshore Drive,Birmingham,AL,35229-2240,1,5,Andrew Westmoreland,President,2057262011,630312914,75455410,103600,1,www.samford.edu/,www.samford.edu/admission,www.samford.edu/departments/financial-services/,www.samford.edu/admission/apply,https://samford.studentaidcalculator.com/survey.aspx,www.samford.edu/departments/registrar/veterans/,www.samford.edu/athletics/,www.samford.edu/departments/disability-resources/,2,1,2,9,1,1,11,1,2,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,2,17,16,12,14,5,14,18,19,21,2,3,2,-2,-2,13820,1,142,-2,1073,Jefferson County,106,-86.791799,33.464128,103,1,1,412,1,1795,3655,92,187,5450,279,1887,3842,5729
35,102067,Shelton State Community College, ,9500 Old Greensboro Rd,Tuscaloosa,AL,35405-8522,1,5,Mr. Brian Helms,Acting President,2053912211,636002149,159134618,569100,1,www.sheltonstate.edu/,www.sheltonstate.edu/admissions-financial-aid/,www.sheltonstate.edu/admissions-financial-aid/financial-aid/,www.sheltonstate.edu/admissions-financial-aid/becoming-a-student/,apps.sheltonstate.edu/netpricecalculator/npcalc.htm,www.sheltonstate.edu/admissions-financial-aid/veterans-resource-center/,www.sheltonstate.edu/about-us/consumer-information/,www.sheltonstate.edu/instruction-workforce-development/instruction-services-resources/disability-services/,4,2,1,3,1,2,40,1,1,-2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,4,7,3,0,2,1,3,8,3,40,2,2,1,Alabama Community College System                                                ,101030,46220,1,-2,-2,1125,Tuscaloosa County,107,-87.56148,33.120531,82,1,1,412,1,796,807,784,1356,1603,2140,1580,2163,3743
36,102076,Snead State Community College, ,102 Elder Street,Boaz,AL,35957-0734,1,5,Mr. Joe Whitmore,Interim President,2565935120,630521412,38268801,103800,1,www.snead.edu/,www.snead.edu/future_students/admissions.aspx,www.snead.edu/financial_aid.aspx,www.snead.edu/future_students/admissions.aspx,www.snead.edu/financial_aid/net_price_calculator.aspx,www.snead.edu/apply_today/military_students.aspx,www.snead.edu/athletics.aspx,www.snead.edu/academics/disability_support_services.aspx,4,2,1,3,1,2,40,1,2,-2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,4,2,1,0,2,1,2,1,2,40,2,2,1,Alabama Community College System                                                ,101030,10700,2,-2,-2,1095,Marshall County,104,-86.169897,34.201495,68,1,1,412,1,377,601,365,663,978,1028,742,1264,2006
37,102094,University of South Alabama, ,307 N University Blvd,Mobile,AL,36688-0002,1,5,Dr. Tony Waldrop,President,2514606101,630477348,172750234,105700,1,www.southalabama.edu/,www.southalabama.edu/departments/admissions/,www.southalabama.edu/departments/finaid/,www.southalabama.edu/departments/admissions/applytousa.html,www.southalabama.edu/departments/finaid/netpricecalculator/,www.southalabama.edu/departments/registrar/residency.html,usajaguars.com/documents/2019/8/20//2017_18_Federal_Graduation_Rate_GSR_Report.pdf?id=6785,www.southalabama.edu/departments/sds/,1,1,1,9,1,1,11,1,2,1,1,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,16,16,18,13,5,16,16,16,16,2,4,2,-2,-2,33660,1,380,-2,1097,Mobile County,101,-88.178711,30.696033,98,1,1,412,1,3766,8033,796,1629,11799,2425,4562,9662,14224
38,102234,Spring Hill College,Springhill|Springhill College|SHC|the Hill,4000 Dauphin St,Mobile,AL,36608-1791,1,5,Joe Lee,President,2513804000,630302179,72627243,104100,1,www.shc.edu/,www.shc.edu/admissions/,www.shc.edu/admissions/tuition-and-aid/,www.shc.edu/admissions/how-apply/,https://shc.studentaidcalculator.com/survey.aspx,www.shc.edu/admissions/tuition-and-aid/types-aid/military-and-veterans-benefits/,data.shc.edu/home/institutional-research,sites.google.com/a/shc.edu/casa/academic-support-services/disability-services,2,1,2,8,1,1,20,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,21,13,5,12,3,11,21,20,21,2,2,2,-2,-2,33660,1,380,-2,1097,Mobile County,101,-88.138199,30.694751,132,1,1,412,1,420,640,66,65,1060,131,486,705,1191
39,102313,H Councill Trenholm State Community College,Trenholm State,1225 Air Base Blvd,Montgomery,AL,36108-3199,1,5,Mrs. Anita L. Archie,Interim President,3344204200,630510750,119842276,573400,1,www.trenholmstate.edu/,www.trenholmstate.edu/future-students/admissions-records/,www.trenholmstate.edu/future-students/financial-aid/,webreg.trenholmstate.edu/accws/isconlap.pgm,www.trenholmstate.edu/net-price-calculator/,https://www.trenholmstate.edu/uploads/catalog/2020-21_College_Catalog-Student_Handbook_Combined_8-1-2020.pdf, ,www.trenholmstate.edu/current-students/students-with-disabilities/,4,2,1,3,1,2,40,1,1,-2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,4,7,3,0,2,1,2,8,1,40,2,2,1,Alabama Community College System                                                ,101030,33860,1,388,-2,1101,Montgomery County,107,-86.343057,32.350109,83,2,1,412,1,297,345,292,592,642,884,589,937,1526
40,102368,Troy University,TROY,University Avenue,Troy,AL,36082-0001,1,5,"Dr. Jack Hawkins, Jr.",Chancellor,3346703100,636001102,72090939,104700,1,www.troy.edu/,www.troy.edu/applications-admissions/index.html,www.troy.edu/scholarships-costs-aid/financial-aid/,www.troy.edu/applications-admissions/index.html,www.troy.edu/net-price-calculator/index-030119.html,www.troy.edu/military-veterans/,www.troy.edu/about-us/offices-departments/institutional-research-planning-effectiveness/fact-site/graduation-reports.html,www.troy.edu/student-disability-services/index.html,1,1,1,9,1,1,11,1,2,2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,2,18,13,4,7,4,15,18,18,21,2,4,2,-2,-2,45980,2,-2,-2,1109,Pike County,102,-85.957094,31.800672,106,1,1,412,1,3381,6046,2742,4328,9427,7070,6123,10374,16497
41,102395,United States Sports Academy,The Academy  America's Sports University,One Academy Drive,Daphne,AL,36526-7055,1,5,Dr. Thomas P. Rosandich,President/CEO,2.51626E+13,630771624,120903380,2170600,1,www.ussa.edu/,ussa.edu/admissions/,https://ussa.edu/admissions/financial-aid/,https://ussa.edu/admissions/apply/,https://ussa.edu/admissions/net-price-calculator/,ussa.edu/admissions/military-assistance/, ,ussa.edu/consumer-information/americans-with-disabilities-act/,2,1,2,9,1,1,14,1,2,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,3,2,32,20,8,5,6,6,32,32,59,2,1,2,-2,-2,19300,1,380,-2,1003,Baldwin County,101,-87.91163,30.639329,174,2,1,412,1,102,34,148,54,136,202,250,88,338
42,102553,University of Alaska Anchorage,UAA,3211 Providence Drive,Anchorage,AK,99508,2,8,Bruce Schultz,Interim Chancellor,9077861800,926000147,76664986,1146200,1,www.uaa.alaska.edu/,www.uaa.alaska.edu/admissions/,www.uaa.alaska.edu/financialaid/,uaonline.alaska.edu/,www.uaa.alaska.edu/financialaid/customcf/npcalc.htm, ,https://web3.ncaa.org/aprsearch/asrsearch,www.uaa.alaska.edu/students/disability-support-services/,1,1,1,9,1,1,12,1,2,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,18,16,18,5,3,15,18,18,21,2,4,1,University of Alaska System of Higher Education                                 ,102010,11260,1,-2,-2,2020,Anchorage Municipality,200,-149.82619,61.190163,107,1,1,412,1,2178,2693,2388,4694,4871,7082,4566,7387,11953
43,102614,University of Alaska Fairbanks,UAF,1731 South Chandalar Drive,Fairbanks,AK,99775,2,8,Daniel M. White,Chancellor,9074747034,926000147,615245164|040925104|099835092|040391364|010192599|029589546,106300,1,www.uaf.edu/,www.uaf.edu/admissions/,www.uaf.edu/finaid/,uaf.edu/admissions/apply/#now,uaf.edu/finaid/costs/net-price-calculator.php,www.uaf.edu/veterans/, ,www.uaf.edu/disability/,1,1,1,9,1,1,12,1,2,2,2,2,23,1,A,-2,-2,-2,1,1,1,1,1,2,16,14,15,5,4,13,16,16,16,1,3,1,University of Alaska System of Higher Education                                 ,102010,21820,1,-2,-2,2090,Fairbanks North Star Borough,200,-147.823146,64.85756,99,1,1,412,1,1294,1489,1411,2619,2783,4030,2705,4108,6813
44,107512,Ouachita Baptist University,OBU,410 Ouachita St,Arkadelphia,AR,71998-0001,5,5,Ben R. Sells,President,8702455000,710239383,75641944,110200,1,www.obu.edu/,www.obu.edu/admissions/,www.obu.edu/finaid/,www.obu.edu/apply,www.obu.edu/finaid/,www.obu.edu/finaid/va-educational-benefits.php,https://obu.edu/about/consumerinfo.php,https://obu.edu/about/consumerinfo.php,2,1,2,7,1,1,20,1,2,2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,2,22,12,0,12,2,11,21,21,32,2,2,2,-2,-2,11660,2,-2,-2,5019,Clark County,504,-93.052471,34.126093,137,1,1,412,1,608,933,88,75,1541,163,696,1008,1704
45,107521,Arkansas State University Three Rivers,ASUTR,One College Circle,Malvern,AR,72104-0816,5,5,Dr. Steve Rook,Chancellor,5.01338E+13,710411511,137517590,997600,1,www.asutr.edu/,www.asutr.edu/pages/admissions,www.asutr.edu/pages/financial_aid,https://selfservice.asutr.edu/selfservice/Admissions/Application.aspx?applicationformid=3,www.asutr.edu/sites/default/static/netpricecalc/npcalc.htm,www.asutr.edu/pages/scholarships, ,www.coto.edu/pages/disability_services,4,2,1,3,1,2,40,1,2,-2,2,2,31,1,A,-2,-2,-2,1,1,1,1,1,4,9,3,0,1,1,2,9,1,40,2,2,1,Arkansas State University System                                                ,105010,31680,2,284,-2,5059,Hot Spring County,504,-92.821416,34.378745,89,1,1,412,1,73,219,410,541,292,951,483,760,1243
46,107558,University of the Ozarks,Ozarks,415 N College Ave,Clarksville,AR,72830,5,5,"Richard L. ""Rich"" Dunsworth",President,4799791000,710236867,75637389,109400,1,https://www.ozarks.edu/,https://ozarks.edu/admissions-aid,https://ozarks.edu/admissions-aid/costs-and-aid,https://ozarks.edu/admissions-aid/how-to-apply,https://admissions.ozarks.edu/secure/calc/default.aspx, , ,https://ozarks.edu/academics/student-success-center/,2,1,2,5,1,2,30,1,2,2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,2,22,12,0,10,2,8,22,22,32,2,1,2,-2,-2,-2,-2,-2,-2,5071,Johnson County,504,-93.467221,35.476278,140,1,1,412,1,417,409,1,9,826,10,418,418,836
47,107585,University of Arkansas Community College-Morrilton,Petit Jean Technical College  Petit Jean College,1537 University Blvd.,Morrilton,AR,72110,5,5,Lisa Willenberg,Chancellor,5019772000,710353619,89232755,524500,1,www.uaccm.edu/,www.uaccm.edu/Future_Student/Admission_Requirements.htm,www.uaccm.edu/Future_Student/Financial_Aid.htm,www.uaccm.edu/Future_Student/Admission_Requirements.htm,www.uaccm.edu/finance/calculator.html,www.uaccm.edu/finance/tuition.html, ,www.uaccm.edu/student/development/accessibility_accommodations.html,4,2,1,3,1,2,40,1,2,-2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,4,4,2,0,2,1,2,4,11,40,2,2,1,University of Arkansas System                                                   ,105030,-2,-2,-2,-2,5029,Conway County,502,-92.728507,35.172136,75,1,1,412,1,399,661,262,514,1060,776,661,1175,1836
48,107600,Philander Smith College,PSC,900 W. Daisy Bates Drive,Little Rock,AR,72202-3799,5,5,Dr. Roderick Smothers,President,5013759845,710239729,53141982,110300,1,https://www.philander.edu/,https://www.philander.edu/admissions/,https://www.philander.edu/financial-aid2/,https://www.philander.edu/admissions/,https://www.philander.edu/admissions/paying-for-college/net-price-calculator, ,www.philander.edu/student-consumer-information/,https://www.philander.edu/disability-services,2,1,2,5,1,2,30,1,1,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,22,12,0,10,2,8,21,22,32,2,1,2,-2,-2,30780,1,340,-2,5119,Pulaski County,502,-92.283015,34.737131,139,1,1,412,1,234,465,43,57,699,100,277,522,799
49,102632,University of Alaska Southeast, ,11066 Auke Lake Way,Juneau,AK,99801-8697,2,8,Karen Carey,Interim Chancellor,8774654827,926000147,36674794,106500,1,www.uas.alaska.edu/,www.uas.alaska.edu/apply/,www.uas.alaska.edu/financial_aid/,uas.alaska.edu/apply/steps/,uas.alaska.edu/apply/cost-calculator.html,www.uas.alaska.edu/veterans/, ,www.uas.alaska.edu/dss/,1,1,1,7,1,1,20,1,2,2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,2,19,10,9,5,4,9,19,20,21,2,2,1,University of Alaska System of Higher Education                                 ,102010,27940,2,-2,-2,2110,Juneau City and Borough,200,-134.638255,58.384846,118,1,1,412,1,249,349,433,1039,598,1472,682,1388,2070
50,103501,Alaska Career College, ,1415 E Tudor Road,Anchorage,AK,99507-1033,2,8,Jennifer A. Deitz,President,9075637575,920106326,144406543,2541000,1,www.alaskacareercollege.edu/,www.alaskacareercollege.edu/,www.alaskacareercollege.edu/,www.alaskacareercollege.edu/,www.alaskacareercollege.edu/tuition-calculator, , ,www.alaskacareercollege.edu/,6,2,3,3,1,2,40,1,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,2,4,13,4,0,4,1,1,13,-2,-2,2,1,2,-2,-2,11260,1,-2,-2,2020,Anchorage Municipality,200,-149.856954,61.181443,188,2,1,412,1,51,361,0,0,412,0,51,361,412
51,103741,Empire Beauty School-Tucson, ,3030 E Speedway Blvd,Tucson,AZ,85716,4,6,Franklin K. Schoeneman,Chairman/CEO,8009204593,208939053,60512449,966403,1,www.empire.edu/,www.empire.edu/,www.empire.edu/,www.empire.edu/apply-now,www.empire.edu/net-price-calculator, , ,www.empire.edu/,9,3,3,2,1,2,0,2,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,EEG Inc.                                                                        ,301640,46060,1,536,-2,4019,Pima County,402,-110.927187,32.235657,31,2,1,412,1,2,83,2,27,85,29,4,110,114
52,104151,Arizona State University Campus Immersion,ASU Tempe,University Drive and Mill Avenue,Tempe,AZ,85287,4,6,Michael M. Crow,President,8552785080,860196696,623088747,108100,1,www.asu.edu/,https://students.asu.edu/contact/admissions,https://students.asu.edu/contact/financialaid,https://webapp4.asu.edu/uga_admissionsapp/,https://students.asu.edu/financialaid/net-price,https://veterans.asu.edu/benefits/start,www.ncaa.org/about/resources/research/graduation-rates,https://eoss.asu.edu/drc,1,1,1,9,1,1,11,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,15,14,15,15,4,16,15,15,15,2,5,1,Arizona Board of Regents                                                        ,104010,38060,1,429,-2,4013,Maricopa County,409,-111.934383,33.417721,93,1,1,412,1,33146,33263,4532,3854,66409,8386,37678,37117,74795
53,104160,Arizona Western College,"AWC, A.W.C., AZ Western, AZ Western College, Arizona Western, Yuma/LaPaz Community College District, Yuma/La Paz Counties Community College District",2020 S. Avenue 8E,Yuma,AZ,85365-8834,4,6,Daniel Corr,President,9283176000,860179321,72438799,107100,1,www.azwestern.edu/,www.azwestern.edu/enrollment/admissions,www.azwestern.edu/enrollment/financial-aid,https://azwestern.elluciancrmrecruit.com/Admissions/Pages/Welcome.aspx,https://schedule.azwestern.edu/npcalc/index.html,www.azwestern.edu/enrollment/veteran-services,www.azwestern.edu/institutional-research/reports#righttoknow,www.azwestern.edu/student-support/accessibility-services,4,2,1,3,1,2,40,1,2,-2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,4,1,1,0,1,1,3,5,3,40,2,3,2,-2,-2,49740,1,-2,-2,4027,Yuma County,404,-114.495968,32.689306,64,1,1,412,1,704,1006,1836,2941,1710,4777,2540,3947,6487
54,104179,University of Arizona,The University of Arizona | UArizona | U of A | UofA | UA | University of AZ | Univ. of AZ | The Univ. of AZ,1401 E University,Tucson,AZ,85721-0066,4,6,Dr. Robert C. Robbins,President,5206212211,866004791,806345617,108300,1,https://www.arizona.edu/,https://admissions.arizona.edu/,https://financialaid.arizona.edu/,https://slate.admissions.arizona.edu/apply,https://arizona.studentaidcalculator.com/survey.aspx,https://registrar.arizona.edu/military-benefits/welcome-military-connected-benefits-and-certifications?audience=students&cat1=18&cat2=184, ,https://drc.arizona.edu/students,1,1,1,9,1,1,11,1,2,2,1,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,15,14,14,11,4,15,15,15,15,1,5,1,Arizona Board of Regents                                                        ,104010,46060,1,536,-2,4019,Pima County,403,-110.950815,32.232672,93,1,1,412,1,15303,19179,5275,5844,34482,11119,20578,25023,45601
55,104346,Central Arizona College,Pinal County Community College,8470 N Overfield Rd,Coolidge,AZ,85128-9030,4,6,Jackie Elliott,President,5204945444,860180838,74457169,728300,1,www.centralaz.edu/,centralaz.edu/find-your-path/,centralaz.edu/admissions/paying-for-college/financial-aid/,fbrenderer-361.campusnet.net/#/renderer/Applynow?lid=-1,centralaz.edu/resources/netpricecalc.html,centralaz.edu/admissions/paying-for-college/veteran-educational-benefits/,centralaz.edu/about-cac/student-right-to-know/,https://centralaz.edu/current-students/student-support/disability-resources-2/,4,2,1,3,1,2,40,1,2,-2,2,2,41,1,A,-2,-2,-2,1,1,1,1,1,4,2,1,0,1,1,3,6,5,40,2,2,2,-2,-2,38060,1,429,-2,4021,Pinal County,401,-111.652501,32.957092,68,1,1,412,1,462,719,970,1925,1181,2895,1432,2644,4076
56,104425,Cochise County Community College District,Cochise College,901 N Colombo Ave,Sierra Vista,AZ,85635-2317,4,6,"J.D. Rottweiler, Ph.D.",President,5205150500,860183151,74457425,107200,1,https://www.cochise.edu/,https://www.cochise.edu/getstarted/,https://www.cochise.edu/fa/,https://apply.cochise.edu/,https://www.cochise.edu/netprice/npcalc.htm, ,https://www.cochise.edu/consumer-information/#SRTKRow,https://www.cochise.edu/disability/,4,2,1,3,1,2,40,1,2,-2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,4,9,1,0,1,1,3,9,3,40,2,2,2,-2,-2,43420,1,-2,-2,4003,Cochise County,402,-110.246946,31.564597,88,1,1,412,1,507,803,901,1116,1310,2017,1408,1919,3327
57,104434,Empire Beauty School-Flagstaff, ,1790 E Rte 66,Flagstaff,AZ,86004,4,6,Franklin K. Schoeneman,Chairman/CEO,8009204593,208939053,80879448,1054207,5,www.empire.edu/,www.empire.edu/,www.empire.edu/,www.empire.edu/apply-now,www.empire.edu/net-price-calculator, , ,www.empire.edu/,9,3,3,2,1,2,0,2,2,-2,2,2,13,1,M,-2,2020,12/7/20,1,1,1,2,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,EEG Inc.                                                                        ,301640,22380,1,-2,-2,4005,Coconino County,401,-111.625936,35.197151,-2,-2,1,412,1,0,11,0,0,11,0,0,11,11
58,104443,Empire Beauty School-Chandler, ,2978 N Alma School Rd #1-3,Chandler,AZ,85224,4,6,Franklin K. Schoeneman,Chairman/CEO,8009204593,208939053,80879448,1054208,1,www.empire.edu/,www.empire.edu/,www.empire.edu/,www.empire.edu/apply-now,www.empire.edu/net-price-calculator, , ,www.empire.edu/,9,3,3,2,1,2,0,2,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,EEG Inc.                                                                        ,301640,38060,1,429,-2,4013,Maricopa County,409,-111.860423,33.347586,41,2,1,412,1,1,27,3,13,28,16,4,40,44
59,104568,Avalon School of Cosmetology-Mesa, ,2111 S Alma School Rd Ste 21,Mesa,AZ,85210,4,6,Clint Tryon,CFO,4808971688,263315719,828329107,1085800,1,avalon.edu/locations/mesa-az/,avalon.edu/admissions-process/,avalon.edu/financial-aid/, ,avalon.edu/financial-aid/net-price-calculator-2-2/,avalon.edu/financial-aid/va-educational-benefits/,https://avalon.edu/pdf/Student Right-to-Know Disclosure (2020-2021).pdf,avalon.edu/about/consumer-disclosure/,9,3,3,2,1,2,0,2,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,EA Education Inc.                                                               ,301590,38060,1,429,-2,4013,Maricopa County,409,-111.858305,33.376583,16,2,1,412,1,3,184,4,149,187,153,7,333,340
