field_1,State_x,State_y,School Name,Institution Type,x_centroid,y_centroid,centroid_geom,geometry,nearest_polling_index,nearest_polling_distance,nearest_polling_name,nearest_polling_geometry
1976,TX,Texas,east texas baptist university,"Private, 4 Year",-94.37482006947356,32.5573444386431,"-94.37482006947356, 32.5573444386431","POLYGON ((-94.37171910000001 32.5511966, -94.3717144 32.5516219, -94.3717271 32.5518121, -94.3717453 32.5519562, -94.37178539999999 32.5521832, -94.3720634 32.5534685, -94.3721244 32.5537506, -94.37219829999999 32.5540924, -94.37224569999999 32.5542565, -94.37226750000001 32.5543853, -94.3722683 32.5544746, -94.3722691 32.5545583, -94.37227 32.55466, -94.37227110000001 32.5547763, -94.37226920000001 32.554877, -94.3722638 32.5551643, -94.3722875 32.55556, -94.372333 32.5558651, -94.3729273 32.5589542, -94.3730281 32.5594782, -94.3730425 32.559553, -94.37307989999999 32.5598024, -94.3719167 32.5598036, -94.37208579999999 32.5607237, -94.37214849999999 32.560888, -94.3722303 32.5611297, -94.37238000000001 32.5611179, -94.37251740000001 32.5611659, -94.37248940000001 32.561218, -94.372463 32.5612766, -94.37302149999999 32.5614031, -94.3736694 32.5637138, -94.3772087 32.5636657, -94.3771832 32.5622258, -94.37748879999999 32.5617582, -94.3775084 32.5597893, -94.3774793 32.5586356, -94.37745030000001 32.5567542, -94.3781403 32.5564995, -94.37809439999999 32.5549934, -94.37488999999999 32.5550021, -94.37485940000001 32.5549832, -94.3748459 32.5541056, -94.37481579999999 32.5531973, -94.3747329 32.553135, -94.37653659999999 32.553121, -94.37651270000001 32.5524434, -94.3765009 32.5515766, -94.3764776 32.5508043, -94.3758496 32.5507768, -94.3754698 32.5507744, -94.37509439999999 32.5507793, -94.3745246 32.5508176, -94.37414029999999 32.5508558, -94.37171910000001 32.5511966))",565,0.24585078561599563,MT. ZION BAPTIST CHURCH FELLOWSHIP HALL,POINT (-94.4316156 32.3112163)
1977,TX,Texas,eastfield college,"Public, 2 Year",-96.66070672722226,32.81353571975101,"-96.66070672722226, 32.81353571975101","POLYGON ((-96.6655264 32.8100199, -96.66522809999999 32.8097575, -96.6652845 32.8070617, -96.66265110000001 32.806972, -96.6554928 32.8101596, -96.6564949 32.811056, -96.6567953 32.8115429, -96.65700769999999 32.8123283, -96.6570935 32.8146005, -96.6570935 32.8199023, -96.6576943 32.8204973, -96.6577609 32.8212448, -96.6615996 32.8212186, -96.6615996 32.8189105, -96.6620953 32.8188645, -96.6621597 32.8153841, -96.66438909999999 32.8153399, -96.664711 32.8150694, -96.66511869999999 32.8151235, -96.66505429999999 32.8112462, -96.6651208 32.8107313, -96.6655264 32.8100199))",604,0.3475902194850838,GRAND PRAIRIE CITY HALL,POINT (-97.007521 32.7462905)
1978,TX,Texas,galveston college,"Public, 2 Year",-94.80792349026439,29.284433472406054,"-94.80792349026439, 29.284433472406054","POLYGON ((-94.8092786 29.2849708, -94.8087115 29.2833326, -94.806573 29.2838911, -94.807132 29.2855364, -94.8092786 29.2849708))",590,1.140168529046761,TOMBALL PUBLIC WORKS BUILDING,POINT (-95.6158981 30.0907929)
1979,TX,Texas,grayson college,"Public, 2 Year",-96.63244914395044,33.70556758604351,"-96.63244914395044, 33.70556758604351","POLYGON ((-96.63344069999999 33.703928, -96.6313045 33.7029541, -96.6303472 33.7025285, -96.62862939999999 33.7019915, -96.62857030000001 33.7055722, -96.6295125 33.7056158, -96.6305103 33.7070438, -96.6309632 33.7070871, -96.63096849999999 33.7076544, -96.6315639 33.7076605, -96.6323321 33.7083159, -96.6330458 33.7083406, -96.6352539 33.7083819, -96.63541499999999 33.7083849, -96.6360123 33.707945, -96.6364653 33.7078354, -96.6365322 33.7074382, -96.636562 33.7054685, -96.63639480000001 33.7053479, -96.6355277 33.7049428, -96.63473449999999 33.7045287, -96.63344069999999 33.703928))",604,1.0279354007185635,GRAND PRAIRIE CITY HALL,POINT (-97.007521 32.7462905)
1980,TX,Texas,hardinsimmons university,"Private, 4 Year",-99.73415293974574,32.477726105603146,"-99.73415293974574, 32.477726105603146","POLYGON ((-99.7370616 32.4746574, -99.7312149 32.4746693, -99.7312573 32.4808258, -99.73709700000001 32.4807541, -99.7370616 32.4746574))",586,1.314438849098437,OLNEY COMMUNITY LIBRARY,POINT (-98.76257219999999 33.3693069)
1981,TX,Texas,hill college,"Public, 2 Year",-97.0876327,32.0131944,"-97.0876327, 32.0131944",POINT (-97.0876327 32.0131944),587,0.040688396099128644,JOHN W. ERWIN COURTHOUSE ANNEX,POINT (-97.1282823 32.011418)
1982,TX,Texas,houston baptist university,"Private, 4 Year",-95.5150231937533,29.694032272623918,"-95.5150231937533, 29.694032272623918","POLYGON ((-95.51869600000001 29.6959766, -95.5186511 29.6959073, -95.5186295 29.6958561, -95.51863659999999 29.6957673, -95.51860840000001 29.6956818, -95.5185484 29.6956097, -95.5184635 29.6955598, -95.5183646 29.695538, -95.5182719 29.6955448, -95.5181947 29.695573, -95.51810690000001 29.6954997, -95.5180794 29.6951803, -95.5180587 29.6951505, -95.5180312 29.6951015, -95.5179954 29.6941815, -95.5181638 29.6940394, -95.51821990000001 29.693992, -95.5182191 29.693852, -95.51821579999999 29.6932711, -95.51821320000001 29.6928153, -95.5182044 29.6912703, -95.517752 29.6912642, -95.5164341 29.6912727, -95.5151599 29.6912894, -95.513873 29.6913063, -95.51342459999999 29.6913422, -95.5129647 29.6914289, -95.5126314 29.6915229, -95.51254969999999 29.6915459, -95.5120864 29.6916835, -95.5117448 29.691796, -95.5114153 29.6919068, -95.5110832 29.6920118, -95.5109231 29.6920569, -95.5108446 29.6920746, -95.51084590000001 29.6920776, -95.5111756 29.6928226, -95.510893 29.6929236, -95.5106306 29.6930298, -95.5110542 29.6937855, -95.51129090000001 29.6941474, -95.5116965 29.6946768, -95.5121419 29.6951724, -95.51291620000001 29.6958899, -95.5141127 29.6969283, -95.5150031 29.6976903, -95.51570359999999 29.6970095, -95.51613469999999 29.6973823, -95.5170608 29.6965855, -95.51774930000001 29.6971819, -95.51890659999999 29.6961403, -95.51869600000001 29.6959766))",590,0.40566341499134223,TOMBALL PUBLIC WORKS BUILDING,POINT (-95.6158981 30.0907929)
1983,TX,Texas,houston community college,"Public, 2 Year",-95.3762067781468,29.737151091599785,"-95.3762067781468, 29.737151091599785","MULTIPOLYGON (((-95.3782064 29.7362697, -95.3784618 29.7364336, -95.3791406 29.7355459, -95.3787463 29.7353084, -95.3783787 29.7357885, -95.3785074 29.7358724, -95.3782064 29.7362697)), ((-95.37783810000001 29.7382097, -95.3787061 29.738746, -95.37889180000001 29.7385161, -95.3783332 29.738187, -95.3785103 29.7379448, -95.37820170000001 29.7377588, -95.37783810000001 29.7382097)), ((-95.37556859999999 29.7388142, -95.3762732 29.7392189, -95.3767386 29.7386324, -95.37758669999999 29.739152, -95.3778569 29.7388012, -95.37753050000001 29.7386009, -95.37775120000001 29.7383174, -95.3772432 29.7380169, -95.3781304 29.7368738, -95.37780600000001 29.7366778, -95.3782064 29.7362697, -95.3776701 29.7359528, -95.3778913 29.7356611, -95.37713979999999 29.7352288, -95.3765904 29.7359434, -95.3757073 29.7354098, -95.3752542 29.7360156, -95.375181 29.7359742, -95.37435069999999 29.7355047, -95.37346410000001 29.7366619, -95.3760486 29.7382156, -95.37556859999999 29.7388142)), ((-95.375305 29.7388135, -95.3746343 29.7383946, -95.37397730000001 29.7392374, -95.37465039999999 29.7396476, -95.375305 29.7388135)))",590,0.4244962481148775,TOMBALL PUBLIC WORKS BUILDING,POINT (-95.6158981 30.0907929)
1984,TX,Texas,houston community college,"Public, 2 Year",-95.3772364887428,29.742253240818865,"-95.3772364887428, 29.742253240818865","POLYGON ((-95.37740580000001 29.7426705, -95.3776967 29.7423038, -95.3775169 29.7421964, -95.3776069 29.742083, -95.3772834 29.7418895, -95.3771945 29.7420016, -95.37708689999999 29.7419372, -95.3770202 29.7418973, -95.3767282 29.7422653, -95.37740580000001 29.7426705))",590,0.4219807845637596,TOMBALL PUBLIC WORKS BUILDING,POINT (-95.6158981 30.0907929)
1985,TX,Texas,howard college,"Public, 2 Year",-100.38503988908379,31.485832201353777,"-100.38503988908379, 31.485832201353777","POLYGON ((-100.3850746 31.4875437, -100.3854392 31.4870384, -100.3862141 31.4874121, -100.3862667 31.4873852, -100.3862913 31.4873523, -100.3863544 31.4872387, -100.3863999 31.4871311, -100.3865823 31.4867603, -100.3873256 31.4855135, -100.3873221 31.4854686, -100.3871888 31.4851547, -100.3871117 31.4851966, -100.3870241 31.4852294, -100.3869539 31.4852504, -100.3869224 31.4852623, -100.3868733 31.4852623, -100.3868343 31.4852409, -100.3845417 31.4839766, -100.3843979 31.4840544, -100.3842857 31.484171, -100.3841525 31.4842906, -100.3840227 31.4844341, -100.383865 31.4846255, -100.3826693 31.4862012, -100.3850746 31.4875437))",588,1.171800729381991,COUNTY COURTHOUSE,POINT (-99.765821 30.488826)
1986,TX,Texas,howard college,"Public, 2 Year",-101.44751493184339,32.25268023664431,"-101.44751493184339, 32.25268023664431","POLYGON ((-101.4523856 32.2537387, -101.4510584 32.2494406, -101.4444789 32.2509167, -101.4448888 32.2521238, -101.4432541 32.2524573, -101.443498 32.2532781, -101.4416504 32.2537477, -101.443953 32.2557517, -101.4441203 32.2556126, -101.4443517 32.2555324, -101.4523856 32.2537387))",603,1.0978237796881016,AISD TAX OFFICE,POINT (-102.5479544 32.3240669)
1987,TX,Texas,hustontillotson university,"Private, 4 Year",-97.7223724,30.2648477,"-97.7223724, 30.2648477",POINT (-97.7223724 30.2648477),595,0.7094841314060879,CITY HALL WAELDER,POINT (-97.3008572 29.6941528)
1988,TX,Texas,jarvis christian college,"Private, 4 Year",-95.17720222860547,32.59007980177723,"-95.17720222860547, 32.59007980177723","POLYGON ((-95.1860099 32.5864429, -95.17214269999999 32.5857282, -95.17214269999999 32.5862417, -95.1710368 32.5862297, -95.1710176 32.5946009, -95.1821573 32.5946252, -95.18231400000001 32.5885132, -95.1859893 32.5886267, -95.1860099 32.5864429))",562,0.4741733955905673,GOOD HOPE FAMILY FELLOWSHIP CHURCH,POINT (-95.2204706 33.0672482)
1989,TX,Texas,kilgore college,"Public, 2 Year",-94.870856495957,32.37763679804067,"-94.870856495957, 32.37763679804067","POLYGON ((-94.87192690000001 32.3767971, -94.8719122 32.3760292, -94.8716587 32.3760258, -94.8716721 32.3755795, -94.8713757 32.3755795, -94.8713462 32.3752329, -94.87125229999999 32.3752443, -94.8711236 32.3752488, -94.8709305 32.3752443, -94.87075609999999 32.3752386, -94.8706998 32.3752397, -94.87061799999999 32.3752567, -94.8702881 32.3753564, -94.8702385 32.375379, -94.87010840000001 32.3755705, -94.8698871 32.3754844, -94.86979460000001 32.3754583, -94.8697087 32.3754391, -94.8695599 32.3754278, -94.86907170000001 32.3754017, -94.8690637 32.3757064, -94.8684682 32.375703, -94.86846420000001 32.3760258, -94.8673658 32.3760065, -94.86735779999999 32.3765581, -94.8676045 32.3765581, -94.8676019 32.3768265, -94.8672545 32.3768265, -94.8672491 32.3771459, -94.86728669999999 32.3772592, -94.86725989999999 32.3781596, -94.8674382 32.3782185, -94.86757369999999 32.3782616, -94.8677065 32.3782865, -94.8677977 32.378291, -94.86899529999999 32.3782752, -94.8689765 32.3786761, -94.8682912 32.3786852, -94.8682429 32.3786999, -94.86819060000001 32.3787305, -94.86802160000001 32.3788788, -94.8680203 32.379162, -94.86847760000001 32.3791631, -94.8684803 32.3792062, -94.8689751 32.3792062, -94.8689725 32.3795074, -94.87093659999999 32.3795069, -94.870946 32.3799819, -94.8706835 32.3799904, -94.8705791 32.3805403, -94.8713891 32.3809163, -94.8715133 32.3805468, -94.8715065 32.3803852, -94.8714468 32.3795102, -94.8720221 32.3795018, -94.87201279999999 32.3791733, -94.8716131 32.3791756, -94.8715957 32.3788109, -94.8731983 32.3787905, -94.87322109999999 32.3791654, -94.873606 32.3791563, -94.87359259999999 32.3787814, -94.87409150000001 32.378769, -94.87487729999999 32.3787475, -94.8748626 32.378069, -94.8752059 32.3780622, -94.87519519999999 32.3768028, -94.8746132 32.3768062, -94.8746158 32.3771097, -94.8740928 32.377121, -94.87408069999999 32.3768073, -94.8737575 32.3768164, -94.8733659 32.376822, -94.87192690000001 32.3767971))",563,0.43505388858762994,BECKVILLE COMMUNITY CENTER,POINT (-94.45450990000001 32.2388136)
1990,TX,Texas,kilgore college,"Public, 2 Year",-94.8695789,32.3784338,"-94.8695789, 32.3784338",POINT (-94.86957889999999 32.3784338),563,0.43792245319123707,BECKVILLE COMMUNITY CENTER,POINT (-94.45450990000001 32.2388136)
1991,TX,Texas,lamar institute of technology,"Public, 2 Year",-94.07765478945998,30.047393988894054,"-94.07765478945998, 30.047393988894054","POLYGON ((-94.0761746 30.0473577, -94.0766842 30.0479149, -94.07693639999999 30.0482307, -94.07737090000001 30.0488343, -94.0775747 30.0490897, -94.078307 30.0498628, -94.0790128 30.049397, -94.0790207 30.0491049, -94.0790609 30.0489006, -94.0790824 30.048759, -94.0791012 30.0486359, -94.0790904 30.0460147, -94.07907969999999 30.045808, -94.0790556 30.0456594, -94.07897509999999 30.0454946, -94.0789292 30.0453006, -94.0789293 30.0447697, -94.0780431 30.0447883, -94.0780673 30.0457565, -94.07771320000001 30.0457588, -94.0777239 30.0460583, -94.0766189 30.0460606, -94.0766249 30.0466573, -94.07662689999999 30.046857, -94.0760422 30.0468653, -94.0759724 30.0468663, -94.0759 30.0468918, -94.0758464 30.0469499, -94.0758348 30.0470089, -94.0750266 30.0472209, -94.0750535 30.0487438, -94.0753587 30.0490474, -94.0756368 30.0490518, -94.0756052 30.0478368, -94.0761746 30.0473577))",584,0.6304733465464869,CENTRAL BAPTIST CHURCH,POINT (-93.8958779 30.6534341)
1992,TX,Texas,lamar university,"Public, 4 Year",-94.0752273517159,30.039563306779566,"-94.0752273517159, 30.039563306779566","MULTIPOLYGON (((-94.0789293 30.0447697, -94.0789295 30.0439436, -94.0789614 30.0436521, -94.07912229999999 30.0426236, -94.079117 30.0423101, -94.0791143 30.0420014, -94.07907969999999 30.0416891, -94.07905289999999 30.0402286, -94.0790499 30.0400208, -94.07891050000001 30.0398466, -94.0787978 30.039712, -94.0787069 30.0395645, -94.07863690000001 30.039366, -94.07861029999999 30.0391837, -94.078605 30.0386056, -94.0785942 30.0382689, -94.0785825 30.0368074, -94.0785578 30.0368063, -94.0785571 30.0361623, -94.07854570000001 30.0359132, -94.0785618 30.0355417, -94.0786154 30.0353165, -94.0787495 30.0347824, -94.0787995 30.0345997, -94.0788191 30.0342785, -94.07874320000001 30.0339982, -94.078969 30.033911, -94.0791938 30.0338241, -94.0793333 30.0336871, -94.0794781 30.0334595, -94.0795881 30.0333527, -94.0802192 30.0330617, -94.0794947 30.0318692, -94.0794497 30.0317952, -94.0793661 30.0316575, -94.07916160000001 30.0313209, -94.0782708 30.0316965, -94.078136 30.0317533, -94.07792240000001 30.0318433, -94.0775076 30.0320261, -94.076474 30.0324308, -94.07571 30.0325887, -94.0770622 30.033558, -94.07567040000001 30.0342181, -94.0747514 30.0327459, -94.0724302 30.0329503, -94.0708692 30.0331964, -94.07067069999999 30.0334333, -94.07063340000001 30.0335993, -94.0707029 30.0338048, -94.0708692 30.0339395, -94.07136300000001 30.0341612, -94.07193669999999 30.0344643, -94.0723742 30.0347464, -94.0725214 30.0349008, -94.07261800000001 30.0350332, -94.0727682 30.0353165, -94.0717624 30.0353025, -94.0717356 30.0356833, -94.07313430000001 30.0356485, -94.0732215 30.0420942, -94.0729891 30.0420986, -94.0729073 30.0420954, -94.07290190000001 30.0415288, -94.07160949999999 30.0415532, -94.0716202 30.0420919, -94.071304 30.0421024, -94.0712367 30.0421523, -94.0712369 30.0422254, -94.0712959 30.0423856, -94.072036 30.043197, -94.07265289999999 30.0438773, -94.07470739999999 30.0460552, -94.0754882 30.0466531, -94.0755621 30.0466805, -94.0762273 30.0466527, -94.0766249 30.0466573, -94.0766189 30.0460606, -94.0777239 30.0460583, -94.07771320000001 30.0457588, -94.0780673 30.0457565, -94.0780431 30.0447883, -94.0789293 30.0447697)), ((-94.07430859999999 30.046692, -94.0737302 30.0459811, -94.07356849999999 30.0459145, -94.0719211 30.0440752, -94.0718588 30.0440063, -94.0691958 30.041063, -94.0675095 30.0422625, -94.06824779999999 30.0429379, -94.0684828 30.0429028, -94.0697274 30.0441287, -94.0700921 30.0442309, -94.0706799 30.0447477, -94.0707681 30.0448253, -94.07224859999999 30.0461348, -94.0730318 30.0467013, -94.07430859999999 30.046692)))",584,0.6320666063644299,CENTRAL BAPTIST CHURCH,POINT (-93.8958779 30.6534341)
1993,TX,Texas,laredo college,"Public, 2 Year",-99.52144434078762,27.50776344430916,"-99.52144434078762, 27.50776344430916","POLYGON ((-99.51893939999999 27.5086147, -99.5194079 27.5099233, -99.5204693 27.5132837, -99.5216155 27.5135117, -99.52334159999999 27.5136247, -99.5235454 27.5119553, -99.5232645 27.5099782, -99.5240987 27.5094454, -99.5245887 27.5084805, -99.5246959 27.5081113, -99.5247741 27.5074277, -99.5249592 27.5062816, -99.5248168 27.5059621, -99.5239594 27.5052299, -99.5231422 27.5035284, -99.5225417 27.5030526, -99.52128980000001 27.5028641, -99.5175292 27.504139, -99.51893939999999 27.5086147))",594,1.4579691666009669,LA VICTORIA COMMUNITY CENTER,POINT (-98.635986 26.3428657)
1994,TX,Texas,lee college,"Public, 2 Year",-94.9771986287293,29.732723517034387,"-94.9771986287293, 29.732723517034387","POLYGON ((-94.9788272 29.7316197, -94.9790163 29.7315972, -94.979174 29.7315814, -94.9793566 29.7316729, -94.9794849 29.7318021, -94.97962390000001 29.7319638, -94.97988719999999 29.7321222, -94.9800893 29.7322175, -94.98022779999999 29.7322618, -94.9803393 29.7323397, -94.9806166 29.7327417, -94.9804733 29.7329246, -94.9804669 29.7330087, -94.98051390000001 29.7331694, -94.9806225 29.7333173, -94.9807467 29.7335441, -94.98084679999999 29.7336822, -94.9822408 29.733077, -94.9817212 29.7321875, -94.9816762 29.7321104, -94.9808532 29.7321213, -94.98051479999999 29.7323375, -94.9804106 29.7321702, -94.9802815 29.7321547, -94.9801478 29.7321213, -94.97995160000001 29.7320429, -94.97976250000001 29.7319474, -94.97964349999999 29.7318406, -94.9795345 29.7314595, -94.9790481 29.7314697, -94.9788028 29.7315224, -94.97877080000001 29.7313551, -94.978375 29.7303572, -94.97834949999999 29.7298998, -94.974458 29.7299306, -94.974239 29.7304367, -94.9752819 29.7307753, -94.9744444 29.7327088, -94.9740247 29.7336605, -94.9743892 29.7337834, -94.9742102 29.7341513, -94.9767561 29.7349812, -94.9770487 29.7350327, -94.97743250000001 29.7350532, -94.97781670000001 29.7350248, -94.9780279 29.7352193, -94.9778728 29.7353362, -94.97769630000001 29.7355973, -94.9776816 29.735822, -94.9776737 29.73602, -94.97777290000001 29.736242, -94.9780193 29.7366159, -94.9787836 29.7367145, -94.97896040000001 29.73573, -94.9792142 29.7358171, -94.9793952 29.7353925, -94.9795805 29.7352947, -94.97924159999999 29.7347108, -94.97855850000001 29.7350068, -94.9783189 29.7348399, -94.9780803 29.733812, -94.9781232 29.7336721, -94.97817070000001 29.7335171, -94.9782665 29.7333702, -94.97837819999999 29.7332483, -94.97877080000001 29.7329794, -94.9789464 29.7327937, -94.97899750000001 29.7326246, -94.9790007 29.7324611, -94.9788272 29.7316197))",590,0.727655302293671,TOMBALL PUBLIC WORKS BUILDING,POINT (-95.6158981 30.0907929)
